address,bathrooms,country,detailedType_typology,detailedType_subTypology,distance,district,exterior,externalReference,floor,has360,has3DTour,hasLift,hasPlan,hasVideo,latitude,longitude,municipality,neighborhood,newDevelopment,numPhotos,operation,hasParkingSpace,parkingSpaceIncluded,parkingSpacePrice,price,priceByArea,propertyCode,propertyType,province,rooms,showAddress,size,status,suggestedTexts_subtitle,suggestedTexts_title,thumbnail,url,geopoint,prediction,Discount%,benefits,GoodDeal
paseo de la Castellana,2,es,flat,,6130,Tetuán,True,330T205SAC23A,3,False,False,True,False,False,40.4708462,-3.6908,Madrid,Ventilla-Almenara,False,16,rent,,,,2000.0,26.0,8.3453725E7,flat,Madrid,2,False,78.0,good,"Ventilla-Almenara, Madrid",Piso en paseo de la Castellana,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e3/c0/81/618308290.jpg,https://www.idealista.com/inmueble/83453725/,POINT(-3.6908 40.4708462),1308.1105284276923,-53,-691.8894715723077,0
calle de Castelló,1,es,flat,,1906,Salamanca,False,ensa-pablo2h-recoletos1100,1,False,False,True,False,False,40.4238435,-3.6837201,Madrid,Recoletos,False,6,rent,,,,1100.0,22.0,8.3453718E7,flat,Madrid,2,False,50.0,good,"Recoletos, Madrid",Piso en calle de Castelló,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ff/0b/49/618308066.jpg,https://www.idealista.com/inmueble/83453718/,POINT(-3.6837201 40.4238435),1524.1641805209993,28,424.16418052099925,1
"calle San Juan de Ortega, Madrid, 20",2,es,flat,,10013,Fuencarral,True,,1,False,False,True,False,False,40.5036962,-3.6737983,Madrid,Las Tablas,False,35,rent,True,True,,1200.0,13.0,8.3453684E7,flat,Madrid,2,True,91.0,good,"Las Tablas, Madrid","Piso en calle San Juan de Ortega, Madrid, 20",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/68/5c/73/618308261.jpg,https://www.idealista.com/inmueble/83453684/,POINT(-3.6737983 40.5036962),1219.9267600659928,2,19.926760065992767,1
"calle de Portalegre, Madrid",1,es,flat,,3940,Carabanchel,True,A008,7,False,False,True,False,False,40.3848404,-3.7246727,Madrid,Opañel,False,4,rent,,,,750.0,14.0,8.3453663E7,flat,Madrid,2,False,55.0,good,"Opañel, Madrid","Piso en calle de Portalegre, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c4/56/b5/618316273.jpg,https://www.idealista.com/inmueble/83453663/,POINT(-3.7246727 40.3848404),617.7328947725206,-21,-132.26710522747942,0
calle Bravo Murillo,1,es,flat,,4390,Tetuán,False,04592,-1,False,False,True,False,False,40.456135,-3.7030802,Madrid,Berruguete,False,25,rent,,,,1300.0,20.0,8.3453655E7,flat,Madrid,2,False,65.0,good,"Berruguete, Madrid",Piso en calle Bravo Murillo,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bf/87/50/618306976.jpg,https://www.idealista.com/inmueble/83453655/,POINT(-3.7030802 40.456135),812.2997885158934,-60,-487.7002114841066,0
"calle San Juan de Ortega, Madrid, 20",2,es,flat,,10013,Fuencarral,True,,2,False,False,True,False,False,40.5036962,-3.6737983,Madrid,Las Tablas,False,33,rent,True,True,,1100.0,13.0,8.3453608E7,flat,Madrid,2,True,85.0,good,"Las Tablas, Madrid","Piso en calle San Juan de Ortega, Madrid, 20",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2d/85/ef/618306206.jpg,https://www.idealista.com/inmueble/83453608/,POINT(-3.6737983 40.5036962),1185.333250092165,7,85.33325009216492,1
calle Angosta de los Mancebos,1,es,flat,,827,Centro,False,04591,-1,False,False,False,False,False,40.4137127,-3.7131467,Madrid,Palacio,False,12,rent,,,,890.0,18.0,8.3453578E7,flat,Madrid,1,False,50.0,good,"Palacio, Madrid",Piso en calle Angosta de los Mancebos,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d9/d6/bb/618305743.jpg,https://www.idealista.com/inmueble/83453578/,POINT(-3.7131467 40.4137127),853.9025251550053,-4,-36.097474844994736,0
"calle de Padre Damián, Madrid",2,es,flat,,4969,Chamartín,True,AVI-AA-PADREDAMIAN2400,6,False,False,True,False,False,40.4587007,-3.684256,Madrid,Bernabéu-Hispanoamérica,False,20,rent,True,True,,2400.0,15.0,8.3453536E7,flat,Madrid,3,False,160.0,good,"Bernabéu-Hispanoamérica, Madrid","Piso en calle de Padre Damián, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f1/29/af/618309903.jpg,https://www.idealista.com/inmueble/83453536/,POINT(-3.684256 40.4587007),2104.629395869988,-14,-295.370604130012,0
"calle Mingo Fraile, Alcorcón",1,es,flat,,13470,Centro,True,5996,3,False,False,False,False,False,40.3425905,-3.8300114,Alcorcón,Parque Mayor,False,22,rent,,,,730.0,10.0,8.3453535E7,flat,Madrid,3,False,70.0,good,"Parque Mayor, Alcorcón","Piso en calle Mingo Fraile, Alcorcón",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/00/f1/6f/618332204.jpg,https://www.idealista.com/inmueble/83453535/,POINT(-3.8300114 40.3425905),778.1696468249816,6,48.169646824981555,1
barrio Huertas-Cortes,1,es,flat,,363,Centro,True,J_H12,1,False,False,True,False,False,40.4138374,-3.7019755,Madrid,Huertas-Cortes,False,34,rent,,,,1250.0,19.0,8.3453515E7,flat,Madrid,1,False,65.0,good,"Huertas-Cortes, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/67/15/54/618304977.jpg,https://www.idealista.com/inmueble/83453515/,POINT(-3.7019755 40.4138374),1281.0454942414065,2,31.04549424140646,1
calle Parque de Cabañeros,1,es,flat,,11895,Parque Lisboa - La Paz,True,RP19201849671,6,False,False,True,False,False,40.3486306,-3.8125562,Alcorcón,Parque Lisboa - La Paz,False,13,rent,,,,690.0,10.0,8.3453493E7,flat,Madrid,3,False,68.0,good,"Parque Lisboa - La Paz, Alcorcón",Piso en calle Parque de Cabañeros,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/50/ae/c7/618304411.jpg,https://www.idealista.com/inmueble/83453493/,POINT(-3.8125562 40.3486306),268.91475324506865,-157,-421.08524675493135,0
calle Río Manzanares,1,es,flat,,12291,Parque Ondarreta - Urtinsa,True,RP19201849649,0,False,False,True,False,False,40.3479015,-3.8177983,Alcorcón,Parque Ondarreta - Urtinsa,False,14,rent,,,,690.0,14.0,8.345349E7,flat,Madrid,2,False,51.0,good,"Parque Ondarreta - Urtinsa, Alcorcón",Piso en calle Río Manzanares,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ce/0f/68/618304392.jpg,https://www.idealista.com/inmueble/83453490/,POINT(-3.8177983 40.3479015),678.7529923594866,-2,-11.247007640513402,0
"calle de Gonzalo de Córdoba, Madrid",1,es,flat,,1713,Chamberí,False,,1,False,False,True,False,True,40.4319991,-3.7022386,Madrid,Trafalgar,False,16,rent,,,,1100.0,31.0,8.3453435E7,flat,Madrid,1,False,35.0,good,"Trafalgar, Madrid","Piso en calle de Gonzalo de Córdoba, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f1/ea/12/618304558.jpg,https://www.idealista.com/inmueble/83453435/,POINT(-3.7022386 40.4319991),923.3228673281964,-19,-176.67713267180363,0
barrio Aluche,1,es,flat,,5837,Latina,True,MON - 3563,2,False,False,True,False,False,40.3922172,-3.7651788,Madrid,Aluche,False,4,rent,,,,850.0,11.0,8.345344E7,flat,Madrid,3,False,75.0,good,"Aluche, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d9/f3/3c/618309168.jpg,https://www.idealista.com/inmueble/83453440/,POINT(-3.7651788 40.3922172),869.5545149352592,2,19.55451493525925,1
barrio Castilla,2,es,flat,,6022,Chamartín,True,AM1812008,12,False,False,True,True,True,40.4690042,-3.6858987,Madrid,Castilla,False,25,rent,True,False,150.0,2300.0,15.0,8.3453429E7,flat,Madrid,4,False,152.0,good,"Castilla, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c0/2c/40/618303848.jpg,https://www.idealista.com/inmueble/83453429/,POINT(-3.6858987 40.4690042),2207.8784544836512,-4,-92.12154551634876,0
calle boadilla del monte,2,es,flat,,14936,Golf - El Carralero,True,ijinmo318,-1,False,False,True,False,False,40.4588913,-3.8717047,Majadahonda,,False,10,rent,,,,1500.0,15.0,8.3453348E7,flat,Madrid,3,False,103.0,good,"Golf - El Carralero, Majadahonda",Piso en calle boadilla del monte,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/dd/aa/49/618307717.jpg,https://www.idealista.com/inmueble/83453348/,POINT(-3.8717047 40.4588913),1321.8777544701793,-13,-178.1222455298207,0
"calle San Juan de Ortega, Madrid, 20",1,es,flat,,10013,Fuencarral,True,,3,False,False,True,False,False,40.5036962,-3.6737983,Madrid,Las Tablas,False,30,rent,True,True,,1060.0,13.0,8.3453342E7,flat,Madrid,1,True,81.0,good,"Las Tablas, Madrid","Piso en calle San Juan de Ortega, Madrid, 20",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/82/5e/25/618304231.jpg,https://www.idealista.com/inmueble/83453342/,POINT(-3.6737983 40.5036962),888.4596309326323,-19,-171.5403690673677,0
calle de Ricardo Ortiz,1,es,flat,,3864,Ciudad Lineal,True,RP16201841686,10,False,False,True,False,False,40.4247336,-3.6597614,Madrid,Ventas,False,6,rent,,,,780.0,11.0,4.0422074E7,flat,Madrid,2,False,69.0,good,"Ventas, Madrid",Piso en calle de Ricardo Ortiz,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1e/5c/12/279931495.jpg,https://www.idealista.com/inmueble/40422074/,POINT(-3.6597614 40.4247336),807.3390174956994,3,27.33901749569941,1
"calle de Valencia, 18",1,es,flat,studio,1101,Centro,False,,4,False,False,False,False,False,40.4071861,-3.7003397,Madrid,Lavapiés-Embajadores,False,9,rent,,,,750.0,38.0,8.133251E7,studio,Madrid,0,True,20.0,good,"Lavapiés-Embajadores, Madrid","Estudio en calle de Valencia, 18",https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/7c/29/c6/618295487.jpg,https://www.idealista.com/inmueble/81332510/,POINT(-3.7003397 40.4071861),478.2025352332875,-57,-271.7974647667125,0
barrio Ambroz,1,es,flat,,7797,Vicálvaro,True,ensa-lucas2h-ambroz670,4,False,False,False,False,False,40.406062,-3.613115,Madrid,Ambroz,False,7,rent,,,,670.0,11.0,8.3453269E7,flat,Madrid,2,False,60.0,good,"Ambroz, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/99/62/c7/618301555.jpg,https://www.idealista.com/inmueble/83453269/,POINT(-3.613115 40.406062),597.7725138683388,-12,-72.22748613166118,0
calle Achuri,1,es,flat,,5587,Ciudad Lineal,False,CLA-PIERINA-ACHURI001,-1,False,False,False,False,False,40.430261,-3.6406189,Madrid,Pueblo Nuevo,False,13,rent,,,,750.0,15.0,8.3453266E7,flat,Madrid,1,False,50.0,good,"Pueblo Nuevo, Madrid",Piso en calle Achuri,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6b/21/a7/618301430.jpg,https://www.idealista.com/inmueble/83453266/,POINT(-3.6406189 40.430261),514.4393805068822,-46,-235.56061949311777,0
calle de Ricardo Ortiz,1,es,flat,,4197,Ciudad Lineal,False,CLA-PIERINA-Ortiz0,2,False,False,False,False,False,40.4265589,-3.6563102,Madrid,Ventas,False,29,rent,,,,850.0,11.0,8.3453261E7,flat,Madrid,2,False,75.0,good,"Ventas, Madrid",Piso en calle de Ricardo Ortiz,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/85/18/17/618308406.jpg,https://www.idealista.com/inmueble/83453261/,POINT(-3.6563102 40.4265589),657.6838863949695,-29,-192.31611360503052,0
"calle Sirio, Madrid",3,es,flat,,3350,Retiro,True,,1,False,False,True,False,False,40.4107327,-3.6653528,Madrid,Estrella,False,20,rent,,,,1600.0,9.0,8.3453241E7,flat,Madrid,4,False,172.0,good,"Estrella, Madrid","Piso en calle Sirio, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e2/7e/4f/618301043.jpg,https://www.idealista.com/inmueble/83453241/,POINT(-3.6653528 40.4107327),2011.7887635359414,20,411.78876353594137,1
"ronda de Segovia, Madrid",1,es,flat,,1264,Centro,True,"RONDA DE SEGOVIA, 29",7,False,False,True,False,False,40.4121456,-3.7178744,Madrid,Palacio,False,7,rent,,,,800.0,16.0,8.3453229E7,flat,Madrid,1,False,50.0,good,"Palacio, Madrid","Piso en ronda de Segovia, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6e/15/cd/618301188.jpg,https://www.idealista.com/inmueble/83453229/,POINT(-3.7178744 40.4121456),1038.77158931723,23,238.7715893172301,1
calle Nuestra Señora del Villar,1,es,flat,,4641,Ciudad Lineal,True,3282,5,False,False,False,False,False,40.4225975,-3.649891,Madrid,Ventas,False,18,rent,,,,620.0,10.0,2.7503289E7,flat,Madrid,2,False,60.0,good,"Ventas, Madrid",Piso en calle Nuestra Señora del Villar,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6f/41/62/56539722.jpg,https://www.idealista.com/inmueble/27503289/,POINT(-3.649891 40.4225975),688.7556554850862,10,68.75565548508621,1
"calle Sacramento, Madrid",1,es,flat,penthouse,752,Centro,True,04590,4,False,False,True,False,False,40.4132733,-3.7118616,Madrid,Palacio,False,24,rent,,,,950.0,19.0,8.3453205E7,penthouse,Madrid,0,False,50.0,good,"Palacio, Madrid","Ático en calle Sacramento, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5c/a5/90/618300390.jpg,https://www.idealista.com/inmueble/83453205/,POINT(-3.7118616 40.4132733),1066.069584922953,11,116.06958492295303,1
"avenida de Monforte de Lemos, Madrid",1,es,flat,studio,6812,Fuencarral,True,049,1,False,False,True,False,False,40.4775892,-3.7125793,Madrid,Pilar,False,12,rent,,,,750.0,14.0,8.3453163E7,studio,Madrid,0,False,55.0,good,"Pilar, Madrid","Estudio en avenida de Monforte de Lemos, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/62/65/23/618299542.jpg,https://www.idealista.com/inmueble/83453163/,POINT(-3.7125793 40.4775892),609.458301359308,-23,-140.54169864069195,0
"calle San Juan de Ortega, Madrid, 20",2,es,flat,,10013,Fuencarral,True,,1,False,False,True,False,False,40.5036962,-3.6737983,Madrid,Las Tablas,False,34,rent,True,True,,1280.0,12.0,8.3453157E7,flat,Madrid,2,True,106.0,good,"Las Tablas, Madrid","Piso en calle San Juan de Ortega, Madrid, 20",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/02/86/d8/618299508.jpg,https://www.idealista.com/inmueble/83453157/,POINT(-3.6737983 40.5036962),1307.96159271973,2,27.961592719730106,1
"avenida de Burgos, Madrid",2,es,flat,,7515,Chamartín,True,,12,False,False,True,True,True,40.4802392,-3.6740381,Madrid,Castilla,False,45,rent,True,True,,1300.0,12.0,8.3453137E7,flat,Madrid,2,False,110.0,good,"Castilla, Madrid","Piso en avenida de Burgos, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6b/b4/30/618299219.jpg,https://www.idealista.com/inmueble/83453137/,POINT(-3.6740381 40.4802392),1863.9710347442706,30,563.9710347442706,1
Getafe norte,2,es,flat,,11157,Getafe norte,True,,1,False,False,True,False,False,40.3167067,-3.7158643,Getafe,,False,9,rent,True,True,,775.0,5.0,8.3453127E7,flat,Madrid,3,False,143.0,good,"Getafe norte, Getafe",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/98/31/52/618298796.jpg,https://www.idealista.com/inmueble/83453127/,POINT(-3.7158643 40.3167067),1638.3180596030804,53,863.3180596030804,1
"calle de la Sal, Madrid",2,es,flat,,297,Centro,True,GN-SAL1850,2,False,False,True,False,False,40.4141558,-3.7054045,Madrid,Sol,False,50,rent,,,,1850.0,19.0,8.3453104E7,flat,Madrid,3,False,95.0,good,"Sol, Madrid","Piso en calle de la Sal, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/26/90/3b/618298741.jpg,https://www.idealista.com/inmueble/83453104/,POINT(-3.7054045 40.4141558),1846.9466038862554,0,-3.0533961137446113,0
"calle de el Algabeño, Madrid, 1",1,es,flat,,7575,Hortaleza,True,RE-ALG,4,False,False,True,False,False,40.4621202,-3.6374904,Madrid,Conde Orgaz-Piovera,False,20,rent,True,True,,900.0,19.0,8.3453101E7,flat,Madrid,1,True,48.0,good,"Conde Orgaz-Piovera, Madrid","Piso en calle de el Algabeño, Madrid, 1",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/54/3d/f5/618298414.jpg,https://www.idealista.com/inmueble/83453101/,POINT(-3.6374904 40.4621202),857.5108755547376,-5,-42.489124445262405,0
"calle Chantada, Madrid",1,es,flat,,6215,Fuencarral,True,04589,1,False,False,True,False,False,40.4721971,-3.7124535,Madrid,Pilar,False,17,rent,,,,900.0,15.0,8.3453077E7,flat,Madrid,2,False,60.0,good,"Pilar, Madrid","Piso en calle Chantada, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6d/59/93/618298183.jpg,https://www.idealista.com/inmueble/83453077/,POINT(-3.7124535 40.4721971),796.8811391226343,-13,-103.1188608773657,0
calle san higinio,2,es,flat,,5736,Ciudad Lineal,True,384,2,False,False,True,False,True,40.4260568,-3.6375309,Madrid,Pueblo Nuevo,False,36,rent,True,False,70.0,1000.0,12.0,3.2915018E7,flat,Madrid,2,False,85.0,good,"Pueblo Nuevo, Madrid",Piso en calle san higinio,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f6/aa/91/139113729.jpg,https://www.idealista.com/inmueble/32915018/,POINT(-3.6375309 40.4260568),1207.1769760975712,17,207.17697609757124,1
"calle de la Princesa, Madrid",1,es,flat,studio,1574,Moncloa,True,KB-01289,19,False,False,True,False,False,40.4287755,-3.7137761,Madrid,Argüelles,False,21,rent,,,,1000.0,26.0,8.3453084E7,studio,Madrid,0,False,39.0,good,"Argüelles, Madrid","Estudio en calle de la Princesa, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d8/ab/1e/618298456.jpg,https://www.idealista.com/inmueble/83453084/,POINT(-3.7137761 40.4287755),992.5635414689051,-1,-7.4364585310949,0
"calle de Sor Ángela de la Cruz, Madrid, 36",1,es,flat,,4927,Tetuán,True,Viviensdas*D10*SorÁngeladelaCruz,3,False,False,True,False,False,40.4607133,-3.6979007,Madrid,Cuzco-Castillejos,False,14,rent,,,,1100.0,13.0,8.3453072E7,flat,Madrid,2,True,85.0,good,"Cuzco-Castillejos, Madrid","Piso en calle de Sor Ángela de la Cruz, Madrid, 36",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/08/77/58/618298052.jpg,https://www.idealista.com/inmueble/83453072/,POINT(-3.6979007 40.4607133),1128.5399263549514,3,28.539926354951376,1
"calle San Juan de Ortega, Madrid, 20",2,es,flat,,10013,Fuencarral,True,,2,False,False,True,False,False,40.5036962,-3.6737983,Madrid,Las Tablas,False,28,rent,True,True,,1260.0,12.0,8.3453053E7,flat,Madrid,2,True,105.0,good,"Las Tablas, Madrid","Piso en calle San Juan de Ortega, Madrid, 20",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/77/6d/0d/618297599.jpg,https://www.idealista.com/inmueble/83453053/,POINT(-3.6737983 40.5036962),1302.713026963815,3,42.71302696381508,1
"calle de San Justo, Madrid",2,es,flat,,638,Centro,False,VSJ10,1,False,False,True,True,False,40.4127412,-3.7096858,Madrid,Palacio,False,15,rent,True,False,130.0,1300.0,16.0,8.3453023E7,flat,Madrid,1,False,79.0,good,"Palacio, Madrid","Piso en calle de San Justo, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f0/e2/91/618297106.jpg,https://www.idealista.com/inmueble/83453023/,POINT(-3.7096858 40.4127412),1549.5074319644125,16,249.5074319644125,1
"calle de Toledo, Madrid",2,es,flat,,1320,Arganzuela,True,,5,False,False,True,False,False,40.40595,-3.71092,Madrid,Acacias,False,25,rent,,,,1450.0,12.0,8.3453003E7,flat,Madrid,3,False,120.0,good,"Acacias, Madrid","Piso en calle de Toledo, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/be/4b/cd/618296751.jpg,https://www.idealista.com/inmueble/83453003/,POINT(-3.71092 40.40595),1549.781620967752,6,99.7816209677519,1
calle de Peña de la Atalaya,1,es,flat,,4667,Puente de Vallecas,False,A-FRAN-170,2,False,False,False,False,False,40.3842151,-3.6691826,Madrid,San Diego,False,16,rent,,,,575.0,16.0,8.3452984E7,flat,Madrid,1,False,35.0,good,"San Diego, Madrid",Piso en calle de Peña de la Atalaya,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/75/1f/85/618296290.jpg,https://www.idealista.com/inmueble/83452984/,POINT(-3.6691826 40.3842151),377.3494961388606,-52,-197.65050386113938,0
calle Piquer,5,es,flat,duplex,6199,Ciudad Lineal,True,CLA-PIERINA-PIQUER,4,False,False,False,False,False,40.4642834,-3.6660727,Madrid,Atalaya,False,50,rent,True,True,,4000.0,10.0,8.3452978E7,duplex,Madrid,7,False,400.0,good,"Atalaya, Madrid",Dúplex en calle Piquer,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c1/7e/8a/618296175.jpg,https://www.idealista.com/inmueble/83452978/,POINT(-3.6660727 40.4642834),4134.456311171043,3,134.45631117104313,1
"calle Siete Ojos, 4",1,es,flat,studio,13585,Centro,True,,-1,False,False,True,False,False,40.3454115,-3.83447,Alcorcón,Zona Renfe,False,10,rent,,,,600.0,12.0,2.8820301E7,studio,Madrid,0,True,50.0,good,"Zona Renfe, Alcorcón","Estudio en calle Siete Ojos, 4",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e6/98/45/76173777.jpg,https://www.idealista.com/inmueble/28820301/,POINT(-3.83447 40.3454115),514.1856868828233,-17,-85.81431311717665,0
"calle Arriaza, Madrid",2,es,flat,,1233,Moncloa,False,KB-01288,-1,False,False,False,False,False,40.4221775,-3.7168052,Madrid,Argüelles,False,25,rent,,,,950.0,17.0,8.345292E7,flat,Madrid,2,False,55.0,good,"Argüelles, Madrid","Piso en calle Arriaza, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1d/a1/cf/618295482.jpg,https://www.idealista.com/inmueble/83452920/,POINT(-3.7168052 40.4221775),1277.544258015817,26,327.5442580158169,1
